X
-1.25
-1.625
-0.08928571428571352
0.2916666666666661
2.071428571428571
0.25
1.875
6.5
6.75
3.125
-0.875
-0.625
0.875
1.2857142857142865
1.2142857142857135
3.2678571428571423
1.625
-0.9821428571428577
-6.5
-5.0
-3.875
-5.75
-6.375
-5.5
-5.75
-6.625
-7.875
-7.25
-2.5178571428571423
-4.25
-6.3392857142857135
-5.892857142857142
-4.1607142857142865
-0.8035714285714288
-2.25
-6.25
-5.982142857142858
-6.553571428571429
-4.5
-3.25
-5.625
-5.678571428571427
-2.25
-2.625
-3.0178571428571423
-4.5
2.553571428571427
2.625
0.75
-2.428571428571429
-1.5
-2.375
-1.428571428571427
1.0500000000000007
-2.0
-1.875
-3.375
-2.375
-0.875
0.125
1.125
1.25
-1.125
-1.75
1.3928571428571423
3.178571428571427
1.375
3.125
1.625
-0.14285714285714235
3.125
2.7321428571428577
-2.625
-1.5
0.625
1.875
2.375
2.625
2.125
0.678571428571427
1.25
1.178571428571427
0.875
-1.75
1.5
4.732142857142858
4.696428571428573
5.75
3.625
3.125
3.375
-1.625
-0.25
-5.75
-5.089285714285715
-5.0
-6.482142857142858
-2.875
3.25
5.214285714285715
4.875
1.4166666666666679
0.875
-0.1607142857142847
0.696428571428573
-0.5500000000000007
-1.0
-2.0
-3.0892857142857153
-4.625
-4.0
-2.125
0.25
1.0
1.625
2.375
3.428571428571427
-1.625
-3.25
-2.625
-2.7857142857142847
-0.5178571428571459
-1.4464285714285694
2.0
3.142857142857139
1.375
-0.625
-1.0
-0.5178571428571423
-1.625
1.428571428571427
0.375
2.375
-0.375
-5.5
-2.375
0.25
-2.25
-3.625
-7.875
-8.375
-12.660714285714285
-9.732142857142858
-4.375
-3.0
-1.125
-4.875
-4.5
-3.5892857142857153
-0.5
1.625
1.25
-0.375
-3.0
-6.25
-5.0
-4.875
-2.625
-4.375
-2.375
-2.875
-1.25
-0.75
-2.875
-6.125
-2.75
-5.125
-3.25
-5.375
-2.4750000000000014
-5.160714285714285
-6.625
-5.625
-5.75
-5.75
-7.125
-6.0
-5.685714285714283
-10.0
-6.25
-3.25
-0.375
1.3392857142857153
3.25
1.875
1.125
-2.25
-5.708333333333332
-7.25
-6.375
-3.75
0.0
-1.8035714285714306
-4.75
-2.625
-3.125
1.125
-1.75
-2.5
-0.75
-1.3392857142857153
-3.8392857142857153
-2.0
-0.875
3.8392857142857153
1.25
-0.75
-4.5
-0.10714285714285765
1.946428571428573
2.875
0.0357142857142847
-3.875
-1.9285714285714306
-1.375
-3.125
-5.75
-4.5
-4.375
-5.375
-7.25
-4.375
-3.125
2.625
-3.625
-4.375
-1.625
0.75
1.821428571428573
-0.625
-0.625
-0.875
-0.375
0.375
-2.0
-1.625
-1.125
2.875
3.125
4.089285714285715
2.0
0.625
0.5357142857142847
-1.125
0.0
1.0357142857142847
2.875
3.9821428571428577
2.0892857142857153
-0.125
-0.875
0.75
2.125
4.375
3.5
5.625
2.803571428571427
2.0
1.875
0.01785714285714235
-2.125
-1.514285714285716
-5.25
-6.75
-7.142857142857142
-4.625
-4.75
-3.375
-2.0
-2.125
-1.428571428571427
-0.75
-1.2142857142857153
-1.0
-2.0
-1.875
-0.125
5.071428571428573
5.25
3.875
3.375
2.375
1.125
0.125
-0.125
1.625
1.875
2.25
-0.25
-0.5
0.25
0.25
-0.625
0.375
0.625
1.5
2.375
2.5
2.875
2.321428571428573
1.75
3.1428571428571423
1.0
0.875
1.625
1.0
0.375
1.75
0.28571428571428825
-0.875
-0.875
-1.0
-2.375
-3.0
-1.625
1.875
2.0
0.0
-1.8571428571428577
-2.946428571428573
-1.5
0.375
2.0
2.75
2.75
2.0
0.375
0.625
1.7083333333333321
-0.125
0.23214285714285765
1.25
0.3392857142857135
1.428571428571427
0.875
0.5
0.2857142857142847
0.625
1.446428571428573
-1.0
-0.625
1.625
3.196428571428571
4.375
2.875
0.0
-1.25
-2.75
-2.75
0.39285714285714235
0.5
0.946428571428573
6.928571428571429
6.375
3.7142857142857153
3.3571428571428577
1.0
0.5
1.0
0.08333333333333393
1.0
0.48214285714285765
3.196428571428571
0.75
1.625
-1.0
-2.625
-0.4107142857142865
-1.166666666666666
1.25
1.75
2.0
0.25
0.625
1.5
5.375
3.875
2.25
1.0892857142857135
2.625
3.0
4.2857142857142865
6.0
6.0
3.5
3.375
3.25
4.375
3.875
1.875
1.5
2.875
0.5
-2.7321428571428577
-3.25
0.25
0.6071428571428577
0.75
-0.6964285714285712
1.0892857142857135
1.5
1.375
1.25
-4.0
-4.5
0.5
0.17857142857142705
-1.375
-0.75
0.25
4.625
1.125
-1.75
1.0
3.5
2.25
3.375
1.571428571428573
1.0357142857142847
0.125
-1.125
0.875
-0.875
-2.5
-3.125
-3.75
-2.375
0.0
-0.25
0.14285714285714235
-1.125
1.7678571428571423
1.25
-0.125
1.6428571428571423
0.0
-0.875
-0.5
-0.75
-0.17857142857142705
-3.1607142857142847
-2.166666666666668
-1.375
-1.125
-2.928571428571427
-4.25
-5.0
-3.75
-3.25
-4.75
-8.285714285714285
-8.125
-5.875
-6.0
-7.125
-4.75
-2.5
-3.5
-2.0
-3.4107142857142847
-4.375
-0.8928571428571423
-1.875
-7.535714285714285
-7.964285714285715
-7.375
-5.0
-6.125
-4.0
-1.875
-2.25
-3.125
-6.0
-4.875
-2.375
-0.1666666666666643
-2.375
-3.0535714285714306
-2.125
-2.875
-3.25
-3.553571428571427
-1.375
0.625
0.5
-0.625
2.803571428571427
3.125
-0.125
-1.3214285714285694
-5.25
-0.5416666666666643
1.9821428571428577
1.25
-0.5
-3.625
-4.5
-3.5
-4.75
-2.0833333333333357
-2.5
-1.75
-2.482142857142854
-2.875
-1.75
-2.375
1.0
-1.8392857142857153
-4.375
-5.625
-5.625
-6.267857142857146
-2.8035714285714306
1.2142857142857153
-0.375
-3.625
-6.0
-7.053571428571431
-3.5
1.125
2.25
5.5
2.875
4.125
8.25
2.25
0.125
-1.875
-1.0
0.875
-0.0535714285714306
-2.0
-3.625
-0.375
-2.6499999999999986
-0.5892857142857153
-2.5
-1.75
-2.1964285714285694
-0.7142857142857153
3.5
5.0
3.1499999999999986
3.25
1.125
-1.375
-5.625
-2.3392857142857153
-5.375
-3.5
3.375
5.75
5.074999999999999
5.25
3.6607142857142847
-1.0
-3.5
0.1428571428571459
2.946428571428573
0.375
-1.7000000000000028
-3.607142857142854
0.6428571428571459
1.75
0.2857142857142847
3.2142857142857153
5.410714285714285
2.0
1.9642857142857153
-2.0892857142857153
-1.5
0.75
0.6428571428571459
1.375
-0.8571428571428577
-0.375
2.916666666666668
6.589285714285715
4.261904761904763
3.791666666666668
3.6607142857142847
3.583333333333332
3.3571428571428577
1.25
1.625
0.1428571428571459
1.017857142857146
2.708333333333332
0.75
2.9642857142857153
1.875
1.375
-2.428571428571427
-1.696428571428573
-2.083333333333332
1.875
3.541666666666668
3.2749999999999986
0.17857142857142705
3.125
3.0
4.125
0.75
-1.25
-2.0476190476190474
0.125
-0.14999999999999858
-2.625
0.25
0.875
0.3392857142857153
0.25
0.01785714285714235
1.5714285714285694
-0.125
-0.125
0.25
-1.375
-4.625
-3.875
-2.375
0.696428571428573
0.875
-0.42857142857142705
1.4821428571428577
0.5416666666666679
-0.9142857142857146
7.0
4.875
5.017857142857142
5.375
5.267857142857142
2.5178571428571423
1.5416666666666679
1.9821428571428577
2.1428571428571423
1.25
2.4642857142857153
2.5
2.791666666666668
2.071428571428573
1.875
-1.7142857142857153
-3.428571428571427
-2.625
-1.625
-1.125
-1.125
1.303571428571427
0.7142857142857153
-1.75
-1.7749999999999986
-0.375
0.41666666666666785
-1.178571428571427
-2.875
-3.803571428571427
-3.916666666666668
-3.75
-3.3928571428571423
-1.25
-2.375
-0.125
-1.375
-1.321428571428573
-1.2321428571428577
-0.75
0.553571428571427
1.125
0.375
0.5
0.5
-0.9107142857142847
0.7857142857142847
0.25
-0.375
-0.625
-0.25
0.17857142857142705
0.875
-2.25
-3.2678571428571423
0.42857142857142705
-0.7142857142857153
0.8571428571428577
-0.44642857142857295
-0.75
-4.25
-2.25
-2.625
-2.625
-2.0357142857142847
-2.5
-1.2083333333333321
-2.25
-1.25
-0.48214285714285765
-3.25
-1.9999999999999982
0.375
0.125
1.875
1.375
2.053571428571427
3.5
3.875
1.875
0.5535714285714288
0.3392857142857135
4.2142857142857135
3.375
2.928571428571429
2.053571428571429
