series;airpassanger;;;;;;
29.25;3.43350906;;;;;;
27.625;3.374405;;;;;;
29.75;3.451042069;;;;;;
30.375;3.472552573;;;;;;
30.625;3.481034325;;;;;;
28.875;3.420163477;;;;;;
29.875;3.455379736;;;;;;
27.25;3.360277126;;;;;;
25.28571429;3.282978151;;;;;;
24.5;3.25038051;;;;;;
23.875;3.223702788;;;;;;
24;3.229093212;;;;;;
26.625;3.336297329;;;;;;
26.375;3.326549009;;;;;;
27;3.350751204;;;;;;
28.375;3.402099938;;;;;;
28;3.388344273;;;;;;
29;3.424630974;;;;;;
29;3.424630974;;;;;;
29.5;3.44231234;;;;;;
29.75;3.451042069;;;;;;
29.625;3.446686321;;;;;;
29.625;3.446686321;;;;;;
30.25;3.468285746;;;;;;
30.5;3.476802052;;;;;;
30.25;3.468285746;;;;;;
29.625;3.446686321;;;;;;
29.625;3.446686321;;;;;;
29.125;3.429079448;;;;;;
28.125;3.392949655;;;;;;
28;3.388344273;;;;;;
26.875;3.345955448;;;;;;
27.625;3.374405;;;;;;
27.5;3.369716917;;;;;;
28.75;3.415676792;;;;;;
26.5;3.33143455;;;;;;
24.75;3.260863405;;;;;;
24.875;3.266065605;;;;;;
23.875;3.223702788;;;;;;
23.625;3.212837606;;;;;;
23.875;3.223702788;;;;;;
24.375;3.245099284;;;;;;
24.75;3.260863405;;;;;;
25;3.27124199;;;;;;
24.375;3.245099284;;;;;;
24.125;3.234455914;;;;;;
23.75;3.21828435;;;;;;
23.375;3.201857998;;;;;;
24.14285714;3.235219768;;;;;;
24.125;3.234455914;;;;;;
24.5;3.25038051;;;;;;
24.25;3.239791178;;;;;;
23.375;3.201857998;;;;;;
22.875;3.179545626;;;;;;
23.125;3.190761513;;;;;;
22.57142857;3.16576204;;;;;;
21.125;3.097460338;;;;;;
20.75;3.078996281;;;;;;
20.5;3.066502461;;;;;;
20.375;3.060198873;;;;;;
20.75;3.078996281;;;;;;
20.5;3.066502461;;;;;;
21.25;3.103542981;;;;;;
20.875;3.085187416;;;;;;
20;3.041055791;;;;;;
20;3.041055791;;;;;;
19.625;3.021554016;;;;;;
19.625;3.021554016;;;;;;
19.625;3.021554016;;;;;;
19.75;3.028095296;;;;;;
20.25;3.053856882;;;;;;
18.75;2.974576072;;;;;;
17.75;2.918152987;;;;;;
16.625;2.850786369;;;;;;
17.125;2.881267422;;;;;;
18.33333333;2.951437344;;;;;;
17.25;2.888750001;;;;;;
17.85714286;2.924346862;;;;;;
17.625;2.910879846;;;;;;
15.71428571;2.79285926;;;;;;
15.71428571;2.79285926;;;;;;
17.125;2.881267422;;;;;;
16.5;2.843024301;;;;;;
17.28571429;2.890878022;;;;;;
17;2.873730575;;;;;;
17.875;2.925375596;;;;;;
17;2.873730575;;;;;;
17.875;2.925375596;;;;;;
18.125;2.93967201;;;;;;
18.625;2.967688346;;;;;;
19;2.988216192;;;;;;
19.375;3.00834679;;;;;;
17.375;2.896179092;;;;;;
15.25;2.76203557;;;;;;
13.875;2.664980717;;;;;;
14;2.674188813;;;;;;
16.25;2.82732397;;;;;;
16.875;2.866138663;;;;;;
16.57142857;2.847466868;;;;;;
20.5;3.066502461;;;;;;
20;3.041055791;;;;;;
16.71428571;2.856295409;;;;;;
17.5;2.903555458;;;;;;
15;2.745051127;;;;;;
14.5;2.710224864;;;;;;
14.375;2.701332533;;;;;;
13.75;2.655690126;;;;;;
13.625;2.64631554;;;;;;
12.85714286;2.586790943;;;;;;
15.625;2.787002268;;;;;;
13;2.598127241;;;;;;
13.5;2.636855419;;;;;;
11.375;2.461217962;;;;;;
11;2.42687596;;;;;;
10.71428571;2.39992351;;;;;;
10.83333333;2.411239159;;;;;;
12.5;2.557895414;;;;;;
13.875;2.664980717;;;;;;
13.375;2.62730818;;;;;;
12.375;2.547588519;;;;;;
11.5;2.472416633;;;;;;
13.5;2.636855419;;;;;;
14.875;2.736453524;;;;;;
13.125;2.607945789;;;;;;
12.875;2.588214781;;;;;;
12.71428571;2.575329253;;;;;;
14.5;2.710224864;;;;;;
14.875;2.736453524;;;;;;
17;2.873730575;;;;;;
17.125;2.881267422;;;;;;
18;2.932548375;;;;;;
16;2.811382666;;;;;;
14.875;2.736453524;;;;;;
15;2.745051127;;;;;;
16.125;2.819383903;;;;;;
17.75;2.918152987;;;;;;
17.625;2.910879846;;;;;;
17.75;2.918152987;;;;;;
17.875;2.925375596;;;;;;
16.75;2.858490872;;;;;;
15.14285714;2.754790529;;;;;;
14.875;2.736453524;;;;;;
16.625;2.850786369;;;;;;
15.75;2.795192837;;;;;;
15.875;2.803319303;;;;;;
14.42857143;2.705152869;;;;;;
16.375;2.835203799;;;;;;
18.25;2.946747173;;;;;;
19.125;2.994969763;;;;;;
20.125;3.047476015;;;;;;
16.75;2.858490872;;;;;;
15;2.745051127;;;;;;
17;2.873730575;;;;;;
17.42857143;2.899346804;;;;;;
15;2.745051127;;;;;;
16.125;2.819383903;;;;;;
17.875;2.925375596;;;;;;
20.5;3.066502461;;;;;;
16.875;2.866138663;;;;;;
15.5;2.778746571;;;;;;
15.875;2.803319303;;;;;;
18;2.932548375;;;;;;
18.375;2.953774521;;;;;;
20.625;3.072768112;;;;;;
21;3.091341958;;;;;;
20.75;3.078996281;;;;;;
21.375;3.109590304;;;;;;
20.25;3.053856882;;;;;;
21.25;3.103542981;;;;;;
20.75;3.078996281;;;;;;
20.75;3.078996281;;;;;;
20.375;3.060198873;;;;;;
20.875;3.085187416;;;;;;
21.75;3.127524418;;;;;;
24.375;3.245099284;;;;;;
24.75;3.260863405;;;;;;
21.85714286;3.132592245;;;;;;
22.25;3.150966165;;;;;;
23.625;3.212837606;;;;;;
21.625;3.121580624;;;;;;
21.125;3.097460338;;;;;;
23.14285714;3.191558049;;;;;;
21.875;3.133434491;;;;;;
22.125;3.145154991;;;;;;
23.5;3.207362257;;;;;;
23.75;3.21828435;;;;;;
23.25;3.196324521;;;;;;
23.125;3.190761513;;;;;;
23.5;3.207362257;;;;;;
24.875;3.266065605;;;;;;
25;3.27124199;;;;;;
24.57142857;3.25338639;;;;;;
24.625;3.255635128;;;;;;
24.25;3.239791178;;;;;;
25.625;3.296745506;;;;;;
26.625;3.336297329;;;;;;
23.875;3.223702788;;;;;;
22.14285714;3.145987146;;;;;;
21.875;3.133434491;;;;;;
23.25;3.196324521;;;;;;
23.5;3.207362257;;;;;;
24.5;3.25038051;;;;;;
25.5;3.291694434;;;;;;
26.5;3.33143455;;;;;;
27.25;3.360277126;;;;;;
28.5;3.406645192;;;;;;
26.71428571;3.339756925;;;;;;
27;3.350751204;;;;;;
28.85714286;3.419523701;;;;;;
28.125;3.392949655;;;;;;
23.75;3.21828435;;;;;;
23.28571429;3.197908514;;;;;;
24.5;3.25038051;;;;;;
27.25;3.360277126;;;;;;
28.125;3.392949655;;;;;;
28.875;3.420163477;;;;;;
30.875;3.489447805;;;;;;
30.75;3.48524953;;;;;;
30.75;3.48524953;;;;;;
29.5;3.44231234;;;;;;
31.375;3.506074309;;;;;;
33.875;3.58545858;;;;;;
33;3.558354105;;;;;;
33.25;3.566170162;;;;;;
31.375;3.506074309;;;;;;
30.5;3.476802052;;;;;;
29.5;3.44231234;;;;;;
28.875;3.420163477;;;;;;
29.57142857;3.444813999;;;;;;
33.375;3.5700564;;;;;;
34.5;3.604397852;;;;;;
33.625;3.577785832;;;;;;
33.5;3.573928254;;;;;;
34.375;3.60063732;;;;;;
33.875;3.58545858;;;;;;
32.125;3.530528588;;;;;;
32.42857143;3.540266429;;;;;;
30;3.459699473;;;;;;
31.625;3.514289446;;;;;;
31.125;3.49779411;;;;;;
32.375;3.538554562;;;;;;
32.75;3.550479206;;;;;;
30;3.459699473;;;;;;
30.125;3.464001427;;;;;;
30.125;3.464001427;;;;;;
32.125;3.530528588;;;;;;
33.25;3.566170162;;;;;;
33.5;3.573928254;;;;;;
33.75;3.58162924;;;;;;
35.375;3.630349892;;;;;;
35.375;3.630349892;;;;;;
34;3.589273957;;;;;;
33.125;3.562269433;;;;;;
35.375;3.630349892;;;;;;
32.875;3.554424066;;;;;;
32.125;3.530528588;;;;;;
31.25;3.501942407;;;;;;
30.625;3.481034325;;;;;;
31.875;3.522440541;;;;;;
34.625;3.608144918;;;;;;
34.71428571;3.610813204;;;;;;
31.375;3.506074309;;;;;;
29.375;3.437919972;;;;;;
29;3.424630974;;;;;;
30.375;3.472552573;;;;;;
35;3.619306289;;;;;;
36;3.648500868;;;;;;
36.875;3.673394916;;;;;;
35.875;3.644895762;;;;;;
35.125;3.623000452;;;;;;
33.125;3.562269433;;;;;;
33;3.558354105;;;;;;
33.25;3.566170162;;;;;;
33.125;3.562269433;;;;;;
32.875;3.554424066;;;;;;
34.625;3.608144918;;;;;;
34.375;3.60063732;;;;;;
33.375;3.5700564;;;;;;
32.625;3.546519412;;;;;;
30.25;3.468285746;;;;;;
34.5;3.604397852;;;;;;
32.6;3.545725651;;;;;;
35.28571429;3.627731012;;;;;;
35.5;3.634005352;;;;;;
35.875;3.644895762;;;;;;
36.375;3.659242298;;;;;;
38;3.704555885;;;;;;
36.875;3.673394916;;;;;;
36.75;3.669874654;;;;;;
38.4;3.715415668;;;;;;
38.5;3.718113115;;;;;;
34.875;3.615599041;;;;;;
33.25;3.566170162;;;;;;
30.375;3.472552573;;;;;;
30.28571429;3.469506618;;;;;;
29;3.424630974;;;;;;
31;3.493629287;;;;;;
32.25;3.534549275;;;;;;
33.25;3.566170162;;;;;;
33.875;3.58545858;;;;;;
35.125;3.623000452;;;;;;
35.375;3.630349892;;;;;;
32.75;3.550479206;;;;;;
31;3.493629287;;;;;;
33.42857143;3.571717521;;;;;;
33.375;3.5700564;;;;;;
30.875;3.489447805;;;;;;
31.5;3.510189946;;;;;;
29.25;3.43350906;;;;;;
33.5;3.573928254;;;;;;
33.75;3.58162924;;;;;;
33;3.558354105;;;;;;
33.71428571;3.580532563;;;;;;
33.125;3.562269433;;;;;;
32;3.526492384;;;;;;
32.25;3.534549275;;;;;;
29.28571429;3.434771222;;;;;;
30.5;3.476802052;;;;;;
31.75;3.518372936;;;;;;
33.5;3.573928254;;;;;;
29.25;3.43350906;;;;;;
29.42857143;3.439804677;;;;;;
30;3.459699473;;;;;;
32.25;3.534549275;;;;;;
32.875;3.554424066;;;;;;
32.42857143;3.540266429;;;;;;
32.625;3.546519412;;;;;;
33.375;3.5700564;;;;;;
33.75;3.58162924;;;;;;
32.5;3.542544569;;;;;;
33.125;3.562269433;;;;;;
33.5;3.573928254;;;;;;
33;3.558354105;;;;;;
33.875;3.58545858;;;;;;
33.375;3.5700564;;;;;;
28.75;3.415676792;;;;;;
32.25;3.534549275;;;;;;
32.125;3.530528588;;;;;;
29.375;3.437919972;;;;;;
27;3.350751204;;;;;;
27.42857143;3.367028531;;;;;;
28.25;3.397534817;;;;;;
31.125;3.49779411;;;;;;
30.875;3.489447805;;;;;;
30.875;3.489447805;;;;;;
27.75;3.37907213;;;;;;
30.25;3.468285746;;;;;;
31.5;3.510189946;;;;;;
32.125;3.530528588;;;;;;
28.75;3.415676792;;;;;;
28.125;3.392949655;;;;;;
28.28571429;3.398841175;;;;;;
30.625;3.481034325;;;;;;
31.25;3.501942407;;;;;;
28.75;3.415676792;;;;;;
30.75;3.48524953;;;;;;
30.375;3.472552573;;;;;;
29.71428571;3.449799421;;;;;;
28.625;3.411170754;;;;;;
28.14285714;3.393605912;;;;;;
28.28571429;3.398841175;;;;;;
28.5;3.406645192;;;;;;
28.75;3.415676792;;;;;;
28.25;3.397534817;;;;;;
27.375;3.36500769;;;;;;
24.875;3.266065605;;;;;;
24.125;3.234455914;;;;;;
24.125;3.234455914;;;;;;
27.57142857;3.372398399;;;;;;
28.625;3.411170754;;;;;;
27;3.350751204;;;;;;
29.85714286;3.454761171;;;;;;
29.375;3.437919972;;;;;;
26.8;3.343067384;;;;;;
29.75;3.451042069;;;;;;
30.625;3.481034325;;;;;;
31.14285714;3.498387733;;;;;;
31.25;3.501942407;;;;;;
31.125;3.49779411;;;;;;
30.375;3.472552573;;;;;;
30.375;3.472552573;;;;;;
30.125;3.464001427;;;;;;
30.42857143;3.474375894;;;;;;
29.75;3.451042069;;;;;;
30.71428571;3.484046919;;;;;;
30.75;3.48524953;;;;;;
31.625;3.514289446;;;;;;
31.5;3.510189946;;;;;;
30.375;3.472552573;;;;;;
25.42857143;3.28879709;;;;;;
25;3.27124199;;;;;;
25.75;3.301772244;;;;;;
26.25;3.321640492;;;;;;
26.75;3.341137559;;;;;;
27;3.350751204;;;;;;
27.875;3.383718492;;;;;;
27;3.350751204;;;;;;
26;3.311753651;;;;;;
25.625;3.296745506;;;;;;
26.5;3.33143455;;;;;;
26.75;3.341137559;;;;;;
25.25;3.281518331;;;;;;
24.625;3.255635128;;;;;;
23.625;3.212837606;;;;;;
24.25;3.239791178;;;;;;
23.5;3.207362257;;;;;;
23.75;3.21828435;;;;;;
23.25;3.196324521;;;;;;
22.625;3.168207723;;;;;;
21.875;3.133434491;;;;;;
21.25;3.103542981;;;;;;
21.42857143;3.112171304;;;;;;
21.625;3.121580624;;;;;;
21;3.091341958;;;;;;
23.125;3.190761513;;;;;;
23.625;3.212837606;;;;;;
22.625;3.168207723;;;;;;
22.375;3.156745107;;;;;;
22.5;3.162492176;;;;;;
21.375;3.109590304;;;;;;
22.28571429;3.152620564;;;;;;
22;3.139311223;;;;;;
21.625;3.121580624;;;;;;
21.5;3.115602718;;;;;;
22.75;3.173892093;;;;;;
23.75;3.21828435;;;;;;
22.125;3.145154991;;;;;;
19.375;3.00834679;;;;;;
18.875;2.981418489;;;;;;
20;3.041055791;;;;;;
21.85714286;3.132592245;;;;;;
22.57142857;3.16576204;;;;;;
21.125;3.097460338;;;;;;
19.25;3.001679775;;;;;;
17.75;2.918152987;;;;;;
17.5;2.903555458;;;;;;
16;2.811382666;;;;;;
15.75;2.795192837;;;;;;
16.25;2.82732397;;;;;;
16.5;2.843024301;;;;;;
16.625;2.850786369;;;;;;
17.375;2.896179092;;;;;;
17.625;2.910879846;;;;;;
16.375;2.835203799;;;;;;
15.375;2.770424697;;;;;;
14.28571429;2.694933875;;;;;;
16.25;2.82732397;;;;;;
16;2.811382666;;;;;;
17;2.873730575;;;;;;
16.375;2.835203799;;;;;;
16.42857143;2.838562655;;;;;;
18;2.932548375;;;;;;
18.5;2.960754702;;;;;;
16.5;2.843024301;;;;;;
15.42857143;2.773999386;;;;;;
14.625;2.719041625;;;;;;
16.5;2.843024301;;;;;;
17.375;2.896179092;;;;;;
16.5;2.843024301;;;;;;
16.625;2.850786369;;;;;;
16.75;2.858490872;;;;;;
15.85714286;2.802162265;;;;;;
16.375;2.835203799;;;;;;
15.625;2.787002268;;;;;;
13.57142857;2.642271767;;;;;;
13.625;2.64631554;;;;;;
13;2.598127241;;;;;;
14.14285714;2.684613208;;;;;;
14;2.674188813;;;;;;
14;2.674188813;;;;;;
13.375;2.62730818;;;;;;
13.66666667;2.649449829;;;;;;
12.625;2.568100772;;;;;;
12.375;2.547588519;;;;;;
12.42857143;2.552018323;;;;;;
12.25;2.537178036;;;;;;
11.875;2.50530358;;;;;;
12.375;2.547588519;;;;;;
13.625;2.64631554;;;;;;
11.125;2.438450395;;;;;;
12;2.51603778;;;;;;
11.25;2.449896791;;;;;;
12.125;2.526661849;;;;;;
11.375;2.461217962;;;;;;
12.125;2.526661849;;;;;;
10.875;2.415170573;;;;;;
12;2.51603778;;;;;;
9.5;2.276824619;;;;;;
9.25;2.249552819;;;;;;
10.625;2.391354787;;;;;;
11.625;2.483495439;;;;;;
11.875;2.50530358;;;;;;
11.875;2.50530358;;;;;;
12.71428571;2.575329253;;;;;;
11.125;2.438450395;;;;;;
12;2.51603778;;;;;;
12.5;2.557895414;;;;;;
11.5;2.472416633;;;;;;
11.75;2.494456931;;;;;;
11.75;2.494456931;;;;;;
13.875;2.664980717;;;;;;
15.75;2.795192837;;;;;;
16.25;2.82732397;;;;;;
15;2.745051127;;;;;;
16.25;2.82732397;;;;;;
17.875;2.925375596;;;;;;
18.125;2.93967201;;;;;;
16.375;2.835203799;;;;;;
15.14285714;2.754790529;;;;;;
15.125;2.75357809;;;;;;
15.125;2.75357809;;;;;;
15.28571429;2.76443939;;;;;;
16.75;2.858490872;;;;;;
17.75;2.918152987;;;;;;
18.875;2.981418489;;;;;;
20.75;3.078996281;;;;;;
19.5;3.014971357;;;;;;
16.5;2.843024301;;;;;;
17.25;2.888750001;;;;;;
16.375;2.835203799;;;;;;
