X
-2.625
0.035714285714286476
0.875
0.75
-1.625
-1.833333333333334
-5.375
-7.5
-5.5
-5.232142857142858
-4.5
-4.75
-7.375
-6.016666666666666
-3.5625
-0.625
-0.5999999999999996
-0.5
-0.2666666666666675
1.3928571428571423
1.3083333333333336
1.0625
0.8916666666666675
0.1875
1.1875
1.583333333333334
-0.8125
-4.333333333333332
-5.142857142857144
-8.0625
-7.392857142857142
-3.625
-0.8461538461538467
2.1083333333333325
3.625
-1.7386363636363633
1.958333333333334
-0.20833333333333393
0.25
-0.46590909090908994
-0.89423076923077
-2.383333333333333
-3.6875
-3.6999999999999993
0.18333333333333357
1.7321428571428577
1.2749999999999986
2.4107142857142847
2.428571428571427
1.783333333333335
-0.4038461538461533
-0.875
0.875
1.1428571428571423
0.07142857142857295
1.1875
0.5625
-2.8000000000000007
-3.5500000000000007
-1.75
-6.5
-7.416666666666668
-8.683333333333334
-9.25
-8.5625
-3.9333333333333336
-4.4375
-4.214285714285715
-5.303571428571427
-6.25
-7.3125
-4.566666666666666
-3.1875
-2.75
-4.75
-4.209523809523809
-3.0625
-6.0625
-5.0625
-4.285714285714285
-2.258333333333333
-1.5
-0.3125
-0.4499999999999993
-1.5083333333333329
-1.375
2.708333333333332
0.75
-0.9333333333333336
-3.625
-4.321428571428573
-3.571428571428573
-1.8571428571428577
-7.8125
-12.3125
-9.241071428571427
-7.3125
-7.625
-4.308333333333334
-3.2666666666666657
-3.6083333333333343
-4.0
-5.425000000000001
-5.449999999999999
-5.5
-5.5
-8.375
-7.5625
-4.541666666666664
-2.5
-1.125
-2.3125
-3.25
-2.5
-0.7916666666666679
-0.8125
-3.0
-3.3125
-2.125
-2.9038461538461533
-1.4464285714285694
-1.8125
-4.5625
-7.0
-4.625
-1.5892857142857153
3.5249999999999986
3.9910714285714306
0.8125
-0.00833333333333286
1.5916666666666686
0.0
0.625
-7.625
-7.669117647058826
-8.0625
-7.25
-3.9642857142857153
-2.125
-6.25
-4.25
-1.7749999999999986
0.11666666666666714
0.5750000000000028
3.7857142857142847
6.223684210526315
2.032608695652172
-1.5192307692307665
-3.5227272727272734
-0.9375
0.75
7.4375
-3.267857142857146
-4.375
-8.9375
-5.6875
-5.575000000000003
-2.7916666666666643
-0.4285714285714306
1.875
1.5535714285714306
0.8916666666666657
-0.5083333333333329
2.4375
-4.375
-9.0
-1.625
-2.3583333333333343
0.375
0.9375
0.017857142857145902
-2.5
-0.5625
-0.75
-1.625
-4.131868131868131
-9.8125
-4.303571428571431
-2.241666666666667
-0.0625
0.3392857142857153
-4.5
-3.4666666666666686
1.625
4.600000000000001
4.5625
5.026785714285715
-5.375
-5.141666666666666
-2.25
