X
-5.426634301021327
-6.8818165565239475
-0.38633744711323104
1.278707688741541
9.995282872473446
1.2254463259145751
9.282863291320027
33.44892367859307
33.94788866407816
15.834299480779734
-4.349941614956762
-2.941373350804966
4.190861444519378
6.167157967238431
6.163461641318129
17.270854400420426
8.896068349750571
-5.210631689802618
-32.56817362946382
-24.068698377391804
-18.30136410349656
-26.322534312611193
-30.06015852781982
-27.788662467223062
-28.823140972685124
-32.864008737715785
-38.39316068014573
-34.38979959504792
-12.29075581604473
-19.933901765875866
-30.4420408032454
-27.663344447405454
-20.237930231001734
-3.9422722536455836
-11.468173290345923
-31.686474025410718
-31.252137017068513
-34.92016887546094
-22.393949557985813
-15.590708506910978
-27.696105314438867
-28.322398409993788
-10.980736226787862
-13.200584852755533
-15.886921194121449
-24.89769576766883
14.099499667115595
13.992017092487096
3.9366476102834227
-12.935983927304044
-8.172043786255017
-13.532805462277565
-8.302107728876507
6.237091155638794
-11.645848299022958
-10.65279924569333
-19.284547256136406
-13.572722383284102
-5.0882863194517824
0.7289622666662012
6.705963768323215
7.598927177111605
-7.037449747402732
-10.959971205361072
8.498276760954369
19.890651452531458
8.68370105805981
19.308003808929755
9.789202284443888
-0.880785457906228
19.40338821269974
16.982646224769695
-15.894416378874226
-9.23468666843641
3.89085515944312
11.7849954608661
15.103958852736682
17.15201429468287
13.854980966739802
4.333670654189405
8.03267712627563
7.516866781411096
5.705318202608339
-11.347200242586169
9.528793094867623
29.98548991336763
29.599292859057286
37.5149263491043
23.316858495494458
20.373340751849796
22.434085338255713
-10.525002711725918
-1.6602924142946875
-37.182794607125004
-32.040441514093246
-31.676043168265764
-41.90457262712668
-18.949079457091486
20.92934480487476
33.883389991698266
32.261825968008594
9.5397090175276
5.950398869607568
-1.0970103992291342
4.933753479239442
-3.8532537361426478
-6.982062753938067
-13.58667790794162
-21.429539378798097
-32.921030644258366
-28.23953304517022
-15.26538462339306
1.7782906814924502
7.0610246615500785
11.356400141348615
16.534244672760337
24.308662388706097
-11.736007279894721
-23.57339933167887
-18.8903913198709
-19.9881537787129
-3.8210354748433133
-10.532782079642914
14.558180194309784
23.151480142051327
9.663750343439688
-4.43354116495334
-7.021674461794504
-3.716500541147667
-11.632023711061095
10.044266874027187
2.6207815176647102
16.846522716804884
-2.6843812507824794
-38.534187319979026
-17.09151829292793
1.8386447463064144
-16.630930143600096
-26.543947335594595
-54.78855584858685
-57.24663555781882
-86.5915742885738
-65.50913761257239
-30.394843027687813
-20.78454979642669
-7.832403110332336
-33.60551584130236
-32.40800158990075
-26.050014808208118
-3.537070398911169
11.334870722848763
8.644253192832679
-2.6158136617565617
-21.949441093019146
-45.321061563384944
-37.01303417341455
-35.63238367002401
-19.288214275187897
-30.857309608740735
-16.96954154637325
-20.54152489144505
-9.019832044680356
-5.411952248510744
-20.944668047786877
-43.431648296015965
-19.70166339123037
-35.67071922404641
-22.120936276688283
-38.39560688768623
-17.568629777837742
-37.33781532598968
-47.573322130779985
-40.89866493717483
-42.06041069215087
-42.98640101431988
-51.97539732642326
-44.038229910176966
-42.745674949466206
-73.10311736701439
-44.60103276409447
-23.157338553201612
-2.6158136617565617
9.450392653099613
22.8180330296843
13.421446649442345
8.153621860343037
-16.148838693222814
-40.30540146580506
-51.54212288440851
-45.77959494572721
-26.426012240874343
0.0
-13.0190380098569
-33.532070906151745
-18.134191139708435
-21.712956214465265
7.80242673397521
-12.649859212608561
-18.038835406804168
-5.421500015485918
-9.73811733335728
-27.18763168975073
-14.121593042338134
-6.252248086239916
27.18763168975073
8.842552024449162
-5.325113150149122
-31.885506822741178
-0.73600843460855
13.620930714853529
20.429946509421143
0.25686656791063456
-27.33198110942584
-13.710574506718046
-9.842556503317951
-22.32740169719466
-40.51150727228773
-31.41243544905572
-30.857309608740735
-37.835905692348746
-49.911303422856264
